group	ret	mz	EC_022024	adduct	neutralMass
M456_R623_2136	622.891	456.252130105709	303	[M-H]-	456.252130105709
M456_R780_2137	780.483	456.041380061285	1483	[M-H]-	456.041380061285
M456_R386_2139	386.306	456.19880433963	291	[M-H]-	456.19880433963
M456_R620_2142	620.166	456.414645940683	12516	[M-H]-	456.414645940683
M456_R257_2143	256.865	456.307418573201	276	[M-H]-	456.307418573201
M456_R889_2144	889.209	456.398287131701	413	[M-H]-	456.398287131701
M457_R892_2145	891.694	456.780940988837	965	[M-H]-	456.780940988837
M457_R204_2147	204.311	457.205501631459	234.5	[M-H]-	457.205501631459
M457_R311_2148	311.205	457.240780724748	259	[M-H]-	457.240780724748
M457_R507_2149	506.819	457.217685674356	835	[M-H]-	457.217685674356
M457_R885_2152	885.4905	457.309257970909	1366	[M-H]-	457.309257970909
M457_R776_2153	775.695	457.364367594601	786.5	[M-H]-	457.364367594601
M457_R620_2154	620.166	457.41745860577	3280	[M-H]-	457.41745860577
M458_R889_2155	889.209	457.770723973404	641.5	[M-H]-	457.770723973404
M458_R471_2157	470.671	457.977371858142	2217	[M-H]-	457.977371858142
M458_R582_2159	582.024	458.216626080929	4088	[M-H]-	458.216626080929
M458_R620_2163	620.166	458.420457784823	636	[M-H]-	458.420457784823
M459_R472_2164	471.899	458.979764386292	223	[M-H]-	458.979764386292
M459_R842_2167	841.5075	459.252990155193	535	[M-H]-	459.252990155193
M459_R301_2169	300.886	459.235373723633	882	[M-H]-	459.235373723633
M459_R206_2170	205.811	459.202800677579	289	[M-H]-	459.202800677579
M459_R848_2171	848.455	459.32484155469	1145	[M-H]-	459.32484155469
M459_R579_2172	579.301	459.305434803234	497	[M-H]-	459.305434803234
M459_R721_2173	720.719	459.295932542749	272	[M-H]-	459.295932542749
M460_R893_2175	892.935	459.785252469857	592	[M-H]-	459.785252469857
M460_R469_2176	469.441	459.98476448835	1390	[M-H]-	459.98476448835
M460_R606_2179	605.863	460.250927878967	893	[M-H]-	460.250927878967
M460_R216_2181	216.321	460.228663482808	400	[M-H]-	460.228663482808
M460_R892_2182	892.3105	460.335569934602	1520.5	[M-H]-	460.335569934602
M460_R386_2184	386.306	460.276378166454	211	[M-H]-	460.276378166454
M461_R850_2189	849.689	461.312345459555	2389.5	[M-H]-	461.312345459555
M461_R743_2190	742.569	461.331429444209	4516	[M-H]-	461.331429444209
M461_R639_2191	639.245	461.292048142922	399	[M-H]-	461.292048142922
M462_R889_2193	889.209	461.77178315217	706	[M-H]-	461.77178315217
M462_R372_2194	372.16	461.938889725181	20335.5	[M-H]-	461.938889725181
M462_R132_2195	132.323	461.965015681169	285	[M-H]-	461.965015681169
M462_R420_2198	420.261	462.186922713887	2080	[M-H]-	462.186922713887
M462_R708_2201	707.696	462.269987172813	980	[M-H]-	462.269987172813
M462_R645_2202	645.38	462.286663420463	1063	[M-H]-	462.286663420463
M462_R738_2204	737.648	462.316393275798	7538	[M-H]-	462.316393275798
M462_R394_2205	394.0885	462.285676909494	252.5	[M-H]-	462.285676909494
M462_R287_2206	287.2035	462.28562635638	422	[M-H]-	462.28562635638
M463_R892_2207	891.694	462.77946449765	1654.5	[M-H]-	462.77946449765
M463_R372_2208	372.16	462.941349327161	1541	[M-H]-	462.941349327161
M463_R765_2211	765.3305	463.266604303851	5068	[M-H]-	463.266604303851
M463_R567_2212	566.8185	463.218057063299	707.5	[M-H]-	463.218057063299
M463_R882_2213	881.784	463.315403296521	5683	[M-H]-	463.315403296521
M463_R398_2214	398.335	463.312959126703	810.5	[M-H]-	463.312959126703
M463_R767_2215	767.1825	463.298502305564	1806	[M-H]-	463.298502305564
M463_R485_2216	484.701	463.326831244024	325.5	[M-H]-	463.326831244024
M464_R892_2218	891.694	463.787822752663	1421	[M-H]-	463.787822752663
M464_R372_2219	372.16	463.935253411098	714.5	[M-H]-	463.935253411098
M464_R468_2220	468.212	463.968180430271	5850	[M-H]-	463.968180430271
M464_R195_2221	195.299	464.129132198535	201	[M-H]-	464.129132198535
M464_R628_2224	627.6605	464.262909494289	367.5	[M-H]-	464.262909494289
M464_R873_2227	873.116	464.304194970231	1240.5	[M-H]-	464.304194970231
M465_R892_2231	891.694	464.800589693985	305	[M-H]-	464.800589693985
M465_R468_2232	468.212	464.971088365342	548.5	[M-H]-	464.971088365342
M465_R210_2234	210.316	465.215117153005	359.5	[M-H]-	465.215117153005
M465_R714_2235	714.208	465.231342410185	3908	[M-H]-	465.231342410185
M465_R853_2238	853.389	465.296677950755	5176	[M-H]-	465.296677950755
M465_R317_2239	316.973	465.306995065236	1026	[M-H]-	465.306995065236
M465_R547_2240	547.161	465.309627584601	377.5	[M-H]-	465.309627584601
M466_R140_2241	139.775	466.071150637803	322	[M-H]-	466.071150637803
M466_R814_2242	813.673	466.098016996971	9680	[M-H]-	466.098016996971
M466_R327_2243	326.8515	466.235776526196	401.5	[M-H]-	466.235776526196
M466_R502_2244	501.614	466.243575666795	280	[M-H]-	466.243575666795
M466_R215_2245	214.819	466.194538156482	227	[M-H]-	466.194538156482
M466_R900_2246	899.763	466.313698748935	174582	[M-H]-	466.313698748935
M466_R559_2247	558.616	466.276231962024	548	[M-H]-	466.276231962024
M466_R315_2248	314.85	466.298421426956	275	[M-H]-	466.298421426956
M466_R405_2249	404.702	466.327258703078	870	[M-H]-	466.327258703078
M467_R701_2255	701.181	467.261301568538	5265	[M-H]-	467.261301568538
M467_R402_2256	401.874	467.328270187647	488	[M-H]-	467.328270187647
M467_R566_2258	565.746	467.278856175004	307	[M-H]-	467.278856175004
M468_R628_2262	628.341	468.216326495847	9820	[M-H]-	468.216326495847
M468_R483_2263	483.398	468.211373941498	231.5	[M-H]-	468.211373941498
M468_R883_2264	883.004	468.313972341031	15720	[M-H]-	468.313972341031
M468_R784_2265	784.414	468.260071097298	6111.5	[M-H]-	468.260071097298
M468_R617_2267	616.7615	468.295660881354	837	[M-H]-	468.295660881354
M469_R892_2270	891.694	468.791786786502	493	[M-H]-	468.791786786502
M469_R468_2272	468.212	468.985238085372	727	[M-H]-	468.985238085372
M469_R611_2275	610.631	469.216058395317	2486.5	[M-H]-	469.216058395317
M469_R855_2276	854.623	469.303084454022	3143	[M-H]-	469.303084454022
M469_R203_2277	202.8085	469.205603835588	715	[M-H]-	469.205603835588
M469_R567_2278	567.049	469.277474777056	1422	[M-H]-	469.277474777056
M469_R313_2279	312.674	469.308756066524	696.5	[M-H]-	469.308756066524
M470_R892_2281	891.694	469.796338326735	304	[M-H]-	469.796338326735
M470_R575_2283	575.218	469.974824317351	1684.5	[M-H]-	469.974824317351
M470_R627_2286	626.979	470.250292761133	488	[M-H]-	470.250292761133
M470_R509_2288	509.42	470.197803858817	378	[M-H]-	470.197803858817
M470_R714_2289	714.208	470.320506747773	903	[M-H]-	470.320506747773
M470_R592_2290	591.565	470.281272677661	387	[M-H]-	470.281272677661
M471_R890_2293	890.452	470.776628180441	734	[M-H]-	470.776628180441
M471_R575_2295	575.218	470.977729055125	311	[M-H]-	470.977729055125
M471_R611_2297	610.6325	471.228404465302	214.5	[M-H]-	471.228404465302
M471_R482_2298	482.097	471.199849618432	424.5	[M-H]-	471.199849618432
M471_R872_2299	871.882	471.32386986042	480	[M-H]-	471.32386986042
M472_R892_2303	891.694	471.785062461897	1637	[M-H]-	471.785062461897
M472_R611_2305	610.632	472.122394821133	205.5	[M-H]-	472.122394821133
M472_R766_2306	766.477	472.179042543054	566	[M-H]-	472.179042543054
M472_R393_2307	393.381	472.246746903471	895.5	[M-H]-	472.246746903471
M472_R489_2309	488.602	472.210169149051	367	[M-H]-	472.210169149051
M472_R619_2311	619.4855	472.305818463968	465	[M-H]-	472.305818463968
M472_R398_2312	397.626	472.315747997465	257	[M-H]-	472.315747997465
M473_R467_2313	466.983	472.998288420494	646	[M-H]-	472.998288420494
M473_R568_2316	568.411	473.215621524834	483	[M-H]-	473.215621524834
M473_R393_2318	393.381	473.250585330763	247	[M-H]-	473.250585330763
M473_R206_2319	205.811	473.221224464289	227.5	[M-H]-	473.221224464289
M473_R881_2320	880.918	473.301774902616	1390	[M-H]-	473.301774902616
M473_R791_2321	790.575	473.339091944762	2711	[M-H]-	473.339091944762
M473_R613_2322	613.356	473.303834518071	364	[M-H]-	473.303834518071
M474_R889_2323	889.209	473.785805150749	230	[M-H]-	473.785805150749
M474_R562_2326	561.721	474.215361182283	302	[M-H]-	474.215361182283
M474_R465_2327	464.523	474.260889576425	230	[M-H]-	474.260889576425
M474_R396_2328	396.211	474.235911507723	381	[M-H]-	474.235911507723
M474_R609_2331	609.2695	474.304848513767	1081	[M-H]-	474.304848513767
M474_R482_2333	482.097	474.280856549592	215	[M-H]-	474.280856549592
M474_R396_2334	396.211	474.292499677097	349	[M-H]-	474.292499677097
M475_R890_2335	890.452	474.783650399979	352	[M-H]-	474.783650399979
M475_R132_2338	132.323	475.078215402516	222	[M-H]-	475.078215402516
M475_R776_2339	775.79	475.266063255575	6797	[M-H]-	475.266063255575
M475_R598_2340	598.376	475.227231529043	421	[M-H]-	475.227231529043
M475_R632_2343	632.43	475.288180059464	980	[M-H]-	475.288180059464
M475_R511_2344	510.72	475.31161354197	405	[M-H]-	475.31161354197
M475_R239_2345	238.85	475.276701041702	312	[M-H]-	475.276701041702
M476_R183_2346	183.288	475.630509099235	277	[M-H]-	475.630509099235
M476_R842_2347	842.284	475.763303810288	229	[M-H]-	475.763303810288
M476_R892_2349	891.694	475.785038623552	455	[M-H]-	475.785038623552
M476_R269_2351	268.875	475.984987151379	362	[M-H]-	475.984987151379
M476_R632_2353	632.4305	476.241923958946	288	[M-H]-	476.241923958946
M476_R800_2354	800.419	476.269260687496	2776	[M-H]-	476.269260687496
M476_R662_2359	662.307	476.283127185986	1051	[M-H]-	476.283127185986
M476_R483_2360	483.398	476.295383405995	897	[M-H]-	476.295383405995
M477_R890_2361	890.452	476.791828241945	303	[M-H]-	476.791828241945
M477_R506_2363	505.517	477.24154279693	1085	[M-H]-	477.24154279693
M477_R631_2364	631.068	477.299037613572	672	[M-H]-	477.299037613572
M477_R832_2365	832.2605	477.308504168062	371078.5	[M-H]-	477.308504168062
M478_R183_2366	183.288	477.627318514794	349.5	[M-H]-	477.627318514794
M478_R842_2367	842.284	477.713881464402	438	[M-H]-	477.713881464402
M478_R132_2369	132.323	477.936436527364	324.5	[M-H]-	477.936436527364
M478_R479_2370	479.495	477.983393399752	734	[M-H]-	477.983393399752
M478_R362_2372	362.253	478.255855901422	11437.5	[M-H]-	478.255855901422
M478_R484_2373	483.7545	478.212416135073	533.5	[M-H]-	478.212416135073
M478_R598_2374	598.372	478.253529419967	4378	[M-H]-	478.253529419967
M478_R674_2375	673.827	478.200706772267	1681.5	[M-H]-	478.200706772267
M478_R853_2376	853.3885	478.319607259918	1702.5	[M-H]-	478.319607259918
M478_R622_2379	621.528	478.397034871345	1060	[M-H]-	478.397034871345
M479_R206_2380	205.811	479.210392769959	455	[M-H]-	479.210392769959
M479_R328_2381	328.292	479.254437416785	238.5	[M-H]-	479.254437416785
M479_R619_2382	618.8085	479.262120828765	13664.5	[M-H]-	479.262120828765
M479_R496_2383	496.409	479.266711558293	498	[M-H]-	479.266711558293
M479_R842_2384	842.284	479.332947743931	724082	[M-H]-	479.332947743931
M479_R622_2386	621.528	479.401116823747	251	[M-H]-	479.401116823747
M479_R688_2387	688.154	479.296951698197	9679	[M-H]-	479.296951698197
M479_R554_2388	553.669	479.313720161875	440	[M-H]-	479.313720161875
M480_R183_2389	183.288	479.625234690297	223	[M-H]-	479.625234690297
M480_R871_2390	871.265	479.733744917927	482	[M-H]-	479.733744917927
M480_R718_2391	718.116	479.696219161322	387	[M-H]-	479.696219161322
M480_R342_2395	342.444	479.983916880871	209	[M-H]-	479.983916880871
M480_R641_2399	640.609	480.266512144689	4531.5	[M-H]-	480.266512144689
M480_R209_2401	208.815	480.21612317168	402	[M-H]-	480.21612317168
M480_R508_2403	508.119	480.318180899528	286	[M-H]-	480.318180899528
M480_R579_2404	578.6225	480.333873715564	213	[M-H]-	480.333873715564
M480_R689_2405	689.458	480.298948932432	1958	[M-H]-	480.298948932432
M481_R204_2407	204.311	481.198045921291	370	[M-H]-	481.198045921291
M481_R634_2408	633.793	481.266371879151	219	[M-H]-	481.266371879151
M481_R878_2409	878.06	481.329779772339	869263	[M-H]-	481.329779772339
M481_R548_2411	548.463	481.282806327714	1836	[M-H]-	481.282806327714
M481_R379_2412	379.234	481.283443875707	990.5	[M-H]-	481.283443875707
M481_R752_2413	752.412	481.277232726946	5924	[M-H]-	481.277232726946
M482_R635_2417	635.156	482.240121673011	4202	[M-H]-	482.240121673011
M482_R379_2420	379.234	482.286693743458	281	[M-H]-	482.286693743458
M482_R688_2422	688.154	482.302343881837	27735	[M-H]-	482.302343881837
M482_R794_2423	793.6565	482.322800644221	234	[M-H]-	482.322800644221
M483_R206_2424	205.811	483.229071932643	277	[M-H]-	483.229071932643
M483_R641_2425	640.609	483.258157836054	655.5	[M-H]-	483.258157836054
M483_R826_2426	825.6645	483.335918923693	813	[M-H]-	483.335918923693
M483_R399_2427	399.043	483.298726030524	343	[M-H]-	483.298726030524
M483_R688_2429	688.154	483.282818415919	5247	[M-H]-	483.282818415919
M483_R327_2430	326.877	483.322450060999	275	[M-H]-	483.322450060999
M483_R592_2431	591.559	483.299212296505	24358	[M-H]-	483.299212296505
M484_R200_2434	199.804	484.112193984902	264	[M-H]-	484.112193984902
M484_R512_2435	512.022	484.212742409785	294	[M-H]-	484.212742409785
M484_R650_2437	650.149	484.255132660521	6021.5	[M-H]-	484.255132660521
M484_R209_2438	208.815	484.197598676803	260	[M-H]-	484.197598676803
M484_R873_2439	873.116	484.269514895708	5227	[M-H]-	484.269514895708
M484_R641_2442	640.609	484.446637276305	814	[M-H]-	484.446637276305
M485_R650_2444	650.149	485.254620937835	1317.5	[M-H]-	485.254620937835
M485_R207_2446	207.313	485.214136040801	239.5	[M-H]-	485.214136040801
M485_R388_2447	387.72	485.277672047699	256	[M-H]-	485.277672047699
M485_R719_2448	719.4175	485.317463459987	357	[M-H]-	485.317463459987
M485_R592_2449	591.559	485.300462538219	2585.5	[M-H]-	485.300462538219
M485_R295_2450	294.84	485.279112362991	19323	[M-H]-	485.279112362991
M486_R890_2451	890.452	485.778421394879	309	[M-H]-	485.778421394879
M486_R231_2452	231.339	486.007880952372	333.5	[M-H]-	486.007880952372
M486_R132_2453	132.323	486.008491967929	324	[M-H]-	486.008491967929
M486_R208_2455	208.0645	486.193229231204	265	[M-H]-	486.193229231204
M486_R558_2456	557.576	486.192887515405	424	[M-H]-	486.192887515405
M486_R386_2457	386.306	486.192558699095	376	[M-H]-	486.192558699095
M486_R721_2459	720.719	486.297282576863	415	[M-H]-	486.297282576863
M486_R623_2460	622.891	486.303290193707	697	[M-H]-	486.303290193707
M486_R295_2463	294.84	486.28193283946	4600	[M-H]-	486.28193283946
M487_R222_2465	222.3305	487.23251116236	290.5	[M-H]-	487.23251116236
M487_R706_2467	706.394	487.266087721615	1564	[M-H]-	487.266087721615
M487_R212_2469	211.816	487.280545089174	246	[M-H]-	487.280545089174
M487_R295_2470	294.84	487.280296429725	1954	[M-H]-	487.280296429725
M487_R615_2472	614.718	487.31769561872	234.5	[M-H]-	487.31769561872
M488_R206_2475	205.811	488.221662058075	212	[M-H]-	488.221662058075
M488_R601_2476	601.096	488.233093956123	696	[M-H]-	488.233093956123
M488_R371_2477	371.4495	488.209037974274	740.5	[M-H]-	488.209037974274
M488_R781_2478	780.718	488.215715717482	612.5	[M-H]-	488.215715717482
M488_R619_2481	618.805	488.311366619609	402.5	[M-H]-	488.311366619609
M488_R515_2482	514.625	488.275607838798	222	[M-H]-	488.275607838798
M488_R402_2483	401.874	488.277820518636	3096	[M-H]-	488.277820518636
M488_R295_2484	294.84	488.280077410025	346	[M-H]-	488.280077410025
M489_R372_2487	372.1575	489.211131504645	240	[M-H]-	489.211131504645
M489_R400_2489	400.459	489.279493971436	865	[M-H]-	489.279493971436
